Date,High,Low,Open,Close,Volume,Adj Close,BOL_Upp,BOL_Mid,BOL_Low,DEMA_14,DEMA_30,EMA_14,EMA_30,HT_TRENDLINE,KAMA_14,KAMA_30,MA_5,MA_20,MAMA,FAMA,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA_Fast,SMA_Slow,T3,TEMA_f,TEMA_s,TRIMA_f,TRIMA_s,WMA_f,WMA_s,ADX_f,ADXR,APO,aroondown,aroonup,AROONOSC,BOP,CCI,CMO,DX,macd1,macdsignal1,macdhist1,macdext,macdsignalext,macdhistext,macd,macdsignal,macdhist,MFI,MINUS_DI,MINUS_DM,MOM,PlUS_DI_Faster,PlUS_DI_Fast,PLUS_DM,PPO,ROC,ROCP,ROCR100,RSI,slowk,slowd,fastk,fastd,fastkk,fastdd,TRIX,ULTOSC,WILLR,AD,ADOSC,OBV,HT_DCPERIOD,HT_DCPHASE,inphase,quadrature,sine,leadsine,HT_TRENDMODE,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,ATR,NATR,TRANGE,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,CDL3OUTSIDE,CDL3STARSINSOUTH,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS,BETA,CORREL,LINEARREG_7,LINEARREG_14,LINEARREG_ANGLE_7,LINEARREG_ANGLE_14,LINEARREG_INTERCEPT_7,LINEARREG_INTERCEPT_14,LINEARREG_SLOPE_7,LINEARREG_SLOPE_14,STDDEV,TSF,VAR,ClosingPctChange
10/17/2016,213.3899994,212.1699982,213.0899963,212.3800049,58275700,195.1752319,214.0259441,213.1299988,212.2340535,213.2322673,214.1646302,214.1317683,214.9561792,215.0512351,215.4699572,216.0933454,214.5849991,214.8260705,212.8861095,214.052611,214.5100021,214.1650009,216.8538595,-218.6860326,214.5849991,214.8260705,213.5161445,212.81368,213.2316599,214.7657129,215.1277141,213.9806401,214.6392605,24.92226482,21.96574539,-0.158846342,85.71428571,21.42857143,-64.28571429,-0.581959627,-133.2428645,-19.0104998,41.22410327,-0.760939943,-0.494349887,-0.266590056,-0.158846342,-0.067057835,-0.091788507,-0.722452218,-0.471467502,-0.250984716,33.37516694,32.68896367,8.963308775,-3.399993896,13.60478211,13.28802898,3.730429146,-0.073970149,-1.575676113,-0.015756761,98.42432389,39.26505024,31.1349604,29.91713819,25.82778111,31.1349604,0,1.567320079,0.011399019,43.19681724,-80.20303782,1117285252,-51584912.67,-322650700,16.22938783,-33.33734236,-0.000948298,-0.7940186,-0.549567436,0.202149047,0,212.7574997,212.7799988,212.6466675,212.5800018,1.958609766,0.922219475,1.220001221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0.088219931,0.68981469,212.2842865,212.9951425,-27.34539063,-15.01445606,215.3871395,216.4819977,-0.51714216,-0.268219631,0.447972652,212.7269228,0.200679497,0.000516411
10/18/2016,214.3099976,213.2700043,214.2400055,213.7100067,76869700,196.3975067,214.1796328,213.1860016,212.1923704,213.2508618,214.053261,214.0668819,214.8702362,214.8787057,215.3897565,216.0471891,214.3691661,214.6546424,212.9273043,214.0244783,214.340004,214.1650009,216.6281054,-218.3869915,214.3691661,214.6546424,213.2200192,212.9673102,213.1609608,214.4359512,215.102095,213.8460259,214.5622906,25.3563448,21.7196461,-0.273525923,78.57142857,14.28571429,-64.28571429,-0.509617501,-53.66271772,-8.261103943,30.99938445,-0.738218818,-0.543123673,-0.195095145,-0.273525923,-0.059707609,-0.213818314,-0.70191657,-0.517557316,-0.184359255,32.7707533,30.38570628,8.323072434,-1.329986572,16.00490297,16.11547871,4.38396809,-0.12743314,-0.451828766,-0.004518288,99.54817123,45.7276251,44.15244288,35.65184949,71.83916866,44.15244288,100,34.90065341,0.009140875,45.04260956,-57.69873256,1105459925,-57249420.3,-245781000,16.23160143,-26.54760452,-0.856808277,-2.123271307,-0.44694122,0.316516627,0,213.8825035,213.7900009,213.7633362,213.7500038,1.956565688,0.915523666,1.929992676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,1.051415785,0.64021032,212.570003,213.0022875,-19.72634329,-13.22035249,214.7214268,216.0562823,-0.358570644,-0.234922673,0.496815616,212.7673648,0.246825756,-0.003472176
10/19/2016,214.6399994,213.6000061,214.0200043,214.2799988,66519200,196.9213257,214.5934911,213.3,212.0065089,213.4369336,214.0309994,214.0996691,214.8295302,214.7670586,215.3646624,216.0352499,214.2441661,214.6903567,212.9949391,213.9987398,214.340004,214.1650009,216.4113814,-218.0999121,214.2441661,214.6903567,213.1835537,213.3267076,213.2174095,214.1297611,215.083476,213.8323079,214.5364531,25.50484252,21.28092523,-0.438910655,71.42857143,7.142857143,-64.28571429,0.249996332,-24.15410532,-3.928636942,27.43531295,-0.666535164,-0.567805971,-0.098729193,-0.438910655,-0.102072507,-0.336838149,-0.635124451,-0.541070743,-0.094053708,40.00705722,29.19208647,7.72856726,-1.880004883,16.62266581,16.8355963,4.400829343,-0.204445857,-0.626075255,-0.006260753,99.37392474,48.29959559,61.96174029,45.74971453,88.21827111,61.96174029,100,66.66666667,0.007046656,45.91683756,-48.05417784,1125926995,-47849976.32,-179261800,16.362604,-14.48935568,-1.851942149,-0.88321168,-0.250200139,0.507698426,0,214.1350021,214.1200027,214.1733348,214.2000008,1.891096231,0.882535114,1.039993286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,1.087679519,0.555704654,213.5828601,212.9597151,3.922771316,-13.33726037,213.1714254,216.0417127,0.068572453,-0.237076745,0.646745556,212.7226383,0.418279814,0.006262368
10/20/2016,214.5299988,213.1100006,213.8699951,213.8800049,73639800,196.5537415,214.7983337,213.4740021,212.1496704,213.4765031,213.9596176,214.0658746,214.7640457,214.6729409,215.3455129,216.0083636,214.1775004,214.6024998,213.0391924,213.9747511,214.2700043,213.9550018,216.2033264,-217.8243159,214.1775004,214.6024998,213.2737765,213.4453121,213.1966469,213.8835711,215.0466665,213.7762831,214.4805668,25.85883034,21.08232276,-0.533653651,64.28571429,0,-64.28571429,0.00704914,-37.32297307,-6.748877275,30.460672,-0.63468526,-0.581181829,-0.053503431,-0.533653651,-0.157742101,-0.37591155,-0.605463539,-0.553949302,-0.051514237,31.32028988,29.48234551,7.666532234,0.450012207,15.7149466,15.75350068,4.08648439,-0.248544913,-0.880523639,-0.008805236,99.11947636,46.60866067,75.971578,60.69525372,67.85729423,75.971578,81.30045102,93.76681701,0.005059819,49.4415134,-51.36606706,1132150623,-37674506.18,-252901600,16.84267734,-1.635216477,-1.611389529,0.387678113,-0.028536037,0.686640797,0,213.8474998,213.8199997,213.8400014,213.8500023,1.85744637,0.868452556,1.419998169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0.812467442,0.439820257,213.8314318,213.0571455,7.406941605,-11.06147721,213.0514287,215.5985683,0.130000523,-0.195494063,0.662165831,212.8616514,0.438463588,0.002667129
10/21/2016,214.0800018,212.7599945,213.8800049,213.9799957,89089100,196.6456146,214.9651251,213.6460022,212.3268793,213.542784,213.9106797,214.0526625,214.7099733,214.6163851,215.30356,215.9952442,214.0399996,214.6292855,213.0862325,213.9525382,214.2700043,213.9550018,216.0035936,-217.5597436,214.0399996,214.6292855,213.4199564,213.583655,213.2051081,213.6835712,215.001476,213.7458977,214.4376354,26.34188234,21.28818472,-0.621154296,57.14285714,35.71428571,-21.42857143,0.07575022,-46.84439113,-5.911871671,32.62155829,-0.594522274,-0.583849918,-0.010672356,-0.621154296,-0.218946038,-0.402208258,-0.567831868,-0.556725815,-0.011106053,31.1913842,29.32856242,7.468928893,0.269989014,14.90038919,14.78951999,3.794592648,-0.289365022,-0.492930428,-0.004929304,99.50706957,47.11358116,76.45159417,71.46163749,73.27921717,76.45159417,86.85020049,89.3835505,0.003195673,53.06323599,-49.54473696,1207740626,-6035494.302,-163812500,17.49892942,6.657421651,-1.444240092,1.00732427,0.115932648,0.784315576,1,213.6749992,213.4199982,213.606664,213.6999969,1.819057866,0.850106507,1.320007324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0.860197684,0.538206964,214.1582162,213.1751443,12.73883364,-8.953921159,212.801784,215.2234262,0.226072039,-0.157560143,0.659561427,213.0175842,0.435021276,-0.001866688
10/24/2016,215.3200073,214.4799957,215,214.8899994,60146600,197.4819183,214.9773969,214.1480011,213.3186053,213.8590503,213.9897784,214.1814836,214.7223889,214.5475059,215.297645,215.9841091,213.965833,214.6914286,213.1764209,213.9331352,214.2700043,213.9550018,215.8118502,-217.3057541,213.965833,214.6914286,213.6800166,214.052241,213.394951,213.5880955,214.9451426,213.8766669,214.4556157,25.78636675,20.97731032,-0.753782615,50,28.57142857,-21.42857143,-0.1309513,47.93813026,1.646406447,18.56466416,-0.483687479,-0.56381743,0.080129951,-0.753782615,-0.292293755,-0.46148886,-0.463605585,-0.538101769,0.074496184,38.37548808,27.75574407,6.935433972,1.880004883,19.06384466,19.72377764,4.763555809,-0.35105438,-0.587529724,-0.005875297,99.41247028,51.65293232,74.77980352,75.73432523,83.20289916,74.77980352,100,89.3835505,0.00156676,52.57568873,-32.96904878,1206308278,7000672.024,-103665900,17.75704794,19.67360679,-0.97035194,1.94546321,0.336661536,0.903885592,1,214.9225006,214.9000015,214.8966675,214.8950005,1.784840276,0.83058322,1.340011597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0.831707442,0.677222362,214.6785714,213.421429,17.22342252,-6.954466841,212.818573,215.0071424,0.309999738,-0.121977955,0.414697892,213.2994511,0.171974342,0.000467509
10/25/2016,214.9799957,213.9799957,214.6799927,214.1699982,66542300,196.8201904,214.9477836,214.2399994,213.5322152,213.9053933,213.9667387,214.1797166,214.684293,214.4901694,215.281819,215.9698845,213.8933334,214.6517857,213.2260997,213.9154593,214.2700043,213.9550018,215.6277764,-217.0619242,213.8933334,214.6517857,213.9098382,214.1095708,213.4269518,213.5985721,214.8745712,213.9080769,214.419655,25.52647698,20.99086574,-0.855512766,42.85714286,21.42857143,-21.42857143,-0.509994507,19.15437534,-4.180106114,22.14790997,-0.448774988,-0.540808942,0.092033954,-0.855512766,-0.394772435,-0.460740331,-0.430442198,-0.516569855,0.086127657,31.90797196,28.67483061,6.940045831,1.050003052,18.27616612,18.75476898,4.423301823,-0.398378283,0.346720479,0.003467205,100.3467205,48.09018729,70.5200362,73.91714463,55.07799229,70.5200362,30.59778855,72.48266301,5.96E-05,54.27064322,-46.08384845,1165052377,-1429653.19,-170208200,17.68314833,34.76346555,-0.190939805,2.460210535,0.570189849,0.98408249,0,214.4524956,214.4799957,214.3766632,214.3249969,1.728780256,0.807200014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0.636717603,0.693421857,214.69464,213.6122864,14.8612731,-4.378665358,213.1025053,214.6077127,0.265355791,-0.076571253,0.353892094,213.5357151,0.125239614,0.004252751
10/26/2016,214.4199982,212.9299927,213.2100067,213.7400055,75705500,196.4250641,214.9400965,214.1320007,213.323905,213.8227085,213.8904699,214.1120687,214.6191697,214.4018884,215.2030216,215.9580086,213.6916669,214.6650004,213.4830526,213.8073577,214.2700043,213.9550018,215.4510656,-216.8278475,213.6916669,214.6650004,214.0213758,213.9827506,213.3775329,213.6730961,214.7926187,213.884488,214.3567736,25.78843324,21.41093824,-1.069487254,35.71428571,14.28571429,-21.42857143,0.355702567,-31.32997305,-7.587027453,29.1938646,-0.450609062,-0.522768966,0.072159904,-1.069487254,-0.52296326,-0.546523994,-0.431774461,-0.499610776,0.067836315,31.55565571,31.27352522,7.494331323,1.36000061,17.13980357,17.36782351,4.107351693,-0.497989154,0.014037143,0.000140371,100.0140371,46.02208307,58.85412631,68.05132201,38.28148749,58.85412631,0,43.53259618,-0.001383447,56.72196193,-53.91615155,1171658554,-2646488.756,-245913700,17.5554164,47.51928644,0.879698727,1.656625889,0.737504707,0.999033482,1,213.5750008,213.6749954,213.6966654,213.7075005,1.711724916,0.800844424,1.490005493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.130280727,0.684535733,214.1871431,213.7557164,1.800110747,-1.837852904,213.9985738,214.1728551,0.031428201,-0.03208759,0.404047885,213.7236288,0.163254693,-0.003350557
10/27/2016,214.6199951,213.0800018,214.5800018,213.1699982,77220200,195.9012451,215.113351,213.9899994,212.8666478,213.5996552,213.747732,213.9671348,214.5192268,214.285833,215.1875139,215.9443877,213.6700007,214.6564287,213.4673999,213.7988587,214.2700043,213.9550018,215.2814233,-216.6031339,213.6700007,214.6564287,213.9679434,213.6689743,213.2303262,213.7795247,214.6902854,213.8042313,214.25367,25.86348364,21.53425818,-0.989230034,28.57142857,7.142857143,-21.42857143,-0.915590785,-32.43617871,-12.0511944,26.8391388,-0.492381539,-0.51669148,0.024309942,-0.989230034,-0.63267817,-0.356551863,-0.470715039,-0.493831629,0.02311659,31.93637996,29.2492821,6.959021943,-0.540008545,16.87099651,17.03064921,4.013966377,-0.460837407,0.075115566,0.000751156,100.0751156,43.32752369,36.45838921,55.27751724,16.01568786,36.45838921,0,10.19926285,-0.002827609,49.85238501,-64.29881709,1103463763,-24602037.59,-323133900,17.64186961,58.69779607,0.990512514,0.0216363,0.854438846,0.971558229,1,213.8624992,213.8499985,213.6233317,213.5099983,1.699458371,0.797231499,1.539993286,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678628639,0.733260007,213.649286,213.7051435,-6.963772651,-1.10673847,214.3821427,213.9562857,-0.122142792,-0.019318633,0.561675811,213.6858249,0.315479717,-0.002007717
10/28/2016,213.9299927,211.7100067,213.1399994,212.5399933,140623200,195.3222809,215.3181907,213.7019989,212.0858071,213.2508485,213.5373545,213.7475746,214.382728,214.1634997,215.117834,215.9204811,213.5724996,214.625,213.4210296,213.789413,213.6350021,213.4750061,215.1185666,-216.3874088,213.5724996,214.625,213.7391675,213.2001408,212.9868483,213.83381,214.562952,213.630384,214.1077089,26.55253175,22.746178,-0.908269638,21.42857143,0,-21.42857143,-0.270274729,-139.3563603,-16.83315379,35.51015714,-0.569754876,-0.52730416,-0.042450717,-0.908269638,-0.715947426,-0.192322212,-0.543286891,-0.503722681,-0.03956421,25.13732017,32.2134379,7.831944064,-1.740005493,15.330508,15.19191691,3.727254493,-0.423473695,-0.272148013,-0.00272148,99.72785199,40.47051072,25.76282975,40.35844842,22.9913139,25.76282975,0,-6.99E-14,-0.004333245,46.75891171,-70.64046511,1067990208,-42634344.42,-463757100,17.814296,69.73771438,0.675971874,-0.288768984,0.938117098,0.908232924,0,212.829998,212.8199997,212.7266642,212.6799965,1.736638913,0.817088062,2.219985962,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975353182,0.74368993,213.0396396,213.7059993,-13.63114045,1.179745995,214.4946447,213.4382856,-0.24250085,0.020593362,0.808095886,213.7265927,0.653018961,-0.002666826
10/31/2016,213.1900024,212.3600006,212.9299927,212.5500031,61272500,195.3314667,214.5257357,213.2339996,211.9422636,212.9871293,213.3515834,213.5633328,214.2563331,214.0161663,215.0884358,215.8515631,213.534167,214.5082141,213.3774782,213.7791146,213.6350021,213.265007,214.9622242,-216.1803127,213.534167,214.5082141,213.4286336,212.8769725,212.7837617,213.8500003,214.4183806,213.4730768,213.9646057,27.19236213,23.87153213,-0.814294473,14.28571429,0,-14.28571429,-0.457817814,-112.6625909,-16.72456053,35.51015714,-0.62308358,-0.546460044,-0.076623536,-0.814294473,-0.77603282,-0.038261653,-0.593483799,-0.521674905,-0.071808895,26.70675028,31.07111706,7.272519488,-1.330001831,14.7868728,14.55114728,3.461022029,-0.379892847,0.080044338,0.000800443,100.0800443,40.53847066,21.56501649,27.92874515,25.68804771,21.56501649,0.858237956,0.286079319,-0.005868897,45.36680617,-67.39668762,1034770477,-56705262.3,-402484600,17.79710399,79.4240161,0.754179964,-0.65427701,0.983012368,0.824876614,0,212.7574997,212.7750015,212.700002,212.6625023,1.671879121,0.786581556,0.830001831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0.052726754,0.760827282,212.5067858,213.4228564,-19.63565629,-0.761810076,214.647498,213.5957158,-0.356785366,-0.013296878,0.645868022,213.4095595,0.417145502,-0.002955411
11/1/2016,212.9900055,209.6000061,212.9299927,211.0099945,122781800,193.916214,214.4259964,212.6019989,210.7780014,212.3505674,212.9816494,213.1705115,214.0324477,213.8205551,214.8831883,215.6349098,213.3583336,214.2878571,213.2591041,213.7661144,212.9499969,212.4600067,214.8121355,-215.9815005,213.3583336,214.2878571,212.9395077,212.0511159,212.3170117,213.7507143,214.272333,213.0847426,213.7233492,28.78545569,25.71592922,-0.865896665,100,57.14285714,-42.85714286,-0.566371243,-201.3946455,-27.83757292,49.49567196,-0.780614345,-0.593290904,-0.187323441,-0.865896665,-0.82347571,-0.042420955,-0.741775067,-0.565694937,-0.17608013,25.61429877,37.86410925,9.513048317,-2.970001221,12.791684,12.2491517,3.21380617,-0.404201086,-1.263399992,-0.012634,98.73660001,34.02003535,25.58894716,24.3055978,28.08747986,25.58894716,0,0.286079319,-0.00760131,41.36801689,-75.34985835,1014124928,-63875561.39,-525266400,17.55427724,78.58586726,0.373793199,-1.665672816,0.98022239,0.833057717,0,211.6324997,211.2950058,211.200002,211.1525002,1.794601998,0.850481989,3.38999939,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.270295035,0.775972611,211.429997,212.8088558,-29.868162,-4.465054452,214.875715,213.8240003,-0.574286325,-0.078088044,0.911998731,212.7307677,0.831741686,4.71E-05
11/2/2016,211.1000061,209.2299957,210.6499939,209.7400055,103330800,192.7490997,214.3087347,211.8019989,209.2952631,211.5023678,212.4824732,212.6427414,213.7364172,213.5099637,214.5566323,215.3675268,213.1383336,214.0646428,211.4995548,213.1994745,212.3150024,212.2750015,214.4994078,-215.5986108,213.1383336,214.0646428,212.2286134,210.9778531,211.6745368,213.5038092,214.1272377,212.5280768,213.4097042,30.37427574,27.02127649,-0.861665775,100,50,-50,-0.486622115,-220.5628449,-35.48376805,51.02893633,-0.996449659,-0.673922655,-0.322527004,-0.861665775,-0.859921502,-0.001744273,-0.945273282,-0.641610606,-0.303662676,25.59850674,36.52261069,9.203555242,-5.149993896,11.84243985,11.1843898,2.984248586,-0.402647559,-2.118720045,-0.0211872,97.88127996,29.72070774,21.07922548,22.74439638,9.462148857,21.07922548,0,0.286079319,-0.009630594,37.34955776,-91.62547136,967157148.6,-75946289.65,-628597200,17.1704146,283.3528599,-0.373505149,-1.710440058,-0.97296622,-0.524686488,0,210.1800003,210.1650009,210.0233358,209.9525032,1.79998831,0.858199801,1.870010376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.653992887,0.85304028,210.341786,211.845428,-34.67492461,-10.77863384,214.4924992,214.3202868,-0.69178554,-0.19037375,1.253367918,211.6550543,1.570931139,-0.007245394
11/3/2016,210.2400055,208.4600067,209.9900055,208.7799988,88939300,191.8668671,213.9255052,210.923999,207.9224928,210.5806996,211.9088821,212.0484733,213.3945953,213.1917058,213.4857545,215.1082729,212.7274996,213.8696425,211.363577,213.153577,211.8349991,211.890007,214.0778548,-215.0891216,212.7274996,213.8696425,211.3404674,209.8598485,210.9408804,213.09619,213.9756664,211.8575637,213.045246,32.07243627,28.49735055,-0.970192053,100,42.85714286,-57.14285714,-0.679779519,-196.0996518,-40.60683144,54.14852321,-1.230777581,-0.78529364,-0.445483941,-0.970192053,-0.898703475,-0.071488579,-1.166639933,-0.746616472,-0.420023462,17.66087833,36.99873747,9.316147453,-5.38999939,11.00527412,10.25843097,2.771087973,-0.454002121,-2.38451748,-0.023845175,97.61548252,26.91569847,14.46653003,20.37823422,5.849961365,14.46653003,0,-6.99E-14,-0.011996069,37.07329973,-95.33539305,910195252.9,-92104346.24,-717536500,16.72106579,298.1810456,-0.883378469,-1.593811808,-0.881459732,-0.289348478,1,209.3675041,209.3500061,209.1600037,209.0650024,1.798560487,0.861462064,1.779998779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284759018,0.879683124,209.1539279,210.7442841,-39.72900731,-17.33252934,214.1403574,214.8014313,-0.831071581,-0.312088247,1.500753111,210.4321958,2.252259901,-0.00601862
11/4/2016,209.8899994,208.3800049,208.9100037,208.5500031,109122100,191.6554718,213.106164,210.126001,207.145838,209.8128625,211.3661675,211.5102471,213.0604855,212.8579658,212.2091421,214.7155798,212.25,213.6189281,211.2228983,213.1053101,211.7200012,211.8500061,213.51607,-214.4262101,212.25,213.6189281,210.4230563,209.0086256,210.2707063,212.5778565,213.8111903,211.2148719,212.6783743,33.67247882,29.51441181,-1.211922866,100,35.71428571,-64.28571429,-0.238411868,-153.884449,-41.79922517,54.47303192,-1.418689116,-0.911972735,-0.506716381,-1.211922866,-0.949607947,-0.262314919,-1.344814443,-0.866256066,-0.478558377,16.94650065,35.07565107,8.73071018,-5.190002441,10.33764941,9.528396401,2.573153118,-0.567746626,-2.537616966,-0.02537617,97.46238303,26.2677622,6.282125827,13.94262711,3.534267261,6.282125827,0,-6.99E-14,-0.014634359,33.62720707,-97.55045952,825643516.7,-117244163.1,-826658600,16.2536468,313.8183949,-1.495376901,-1.16100125,-0.721537977,-0.020621437,1,208.9325027,209.1350021,208.9400024,208.8425026,1.777948631,0.852528701,1.509994507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226448236,0.904245457,208.3139311,209.6022853,-40.82463925,-24.02217095,213.4974965,215.3962869,-0.863927569,-0.445692427,1.490081508,209.1565929,2.220342902,-0.004577127
11/7/2016,213.1900024,208.5500031,208.5500031,213.1499939,109794900,195.882843,213.6281244,210.2459991,206.8638739,210.5397255,211.4949373,211.7625158,213.0666585,212.6582466,212.2187853,214.6838429,212.1891658,213.494285,211.3192531,213.0606586,211.7200012,211.8500061,208.3800049,-213.7006655,212.1891658,213.494285,210.1530037,210.2607971,210.589167,212.1004755,213.659238,211.3533325,212.6460341,32.51903625,29.01193939,-1.151602916,92.85714286,28.57142857,-64.28571429,0.991377468,-34.42068619,1.007180594,17.52428296,-1.182795019,-0.966137192,-0.216657827,-1.151602916,-0.982506853,-0.169096064,-1.124775676,-0.917959988,-0.206815688,19.08613923,29.21141584,8.107088024,-0.020004272,20.49986953,21.39166135,5.689359518,-0.539795053,-0.809719158,-0.008097192,99.19028084,51.65839252,36.18414991,18.97760192,99.1682211,36.18414991,100,33.33333333,-0.016887241,49.3995442,-31.26819401,933544996.5,-82537784.26,-716863700,15.80944392,-29.51138413,-1.556347491,-0.71616458,-0.492596482,0.267046906,0,210.8600006,210.8700027,211.6299998,212.0099983,1.982380828,0.930040293,4.63999939,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099655309,0.815703361,210.0028567,209.9425703,-16.69923278,-21.16575106,211.8028554,214.9760001,-0.299999782,-0.38718691,1.691062614,209.5553834,2.859692765,-0.001101618
